PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type
10.2.0.123,01 27 2022 13 55 00,vegeta,String,http,String,240545958.8,Double,20045.49657,Double,30030.43219,Double,59.587908,Double,30.12704658,String,0.6665,String,10.1.0.105,String
10.2.0.123,01 27 2022 14 00 00,vegeta,String,http,String,158031080.8,Double,13169.25674,Double,30026.659,Double,52.197075,Double,37.32283474,String,0.8165,String,10.1.0.105,String
10.2.0.124,01 27 2022 13 50 00,vegeta,String,http,String,4546267.997,Double,378.855666,Double,3465.8848,Double,51.121248,Double,49.92253612,String,1,String,10.1.0.13,String
10.2.0.124,01 27 2022 13 55 00,vegeta,String,http,String,246729157,Double,20560.76308,Double,30021.56706,Double,54.669976,Double,29.27599276,String,0.639583333,String,10.1.0.13,String
10.2.0.124,01 27 2022 14 00 00,vegeta,String,http,String,160567405.8,Double,13380.61715,Double,30023.5249,Double,64.051156,Double,37.19215188,String,0.808333333,String,10.1.0.13,String
10.2.0.125,01 27 2022 13 50 00,vegeta,String,http,String,2992864.958,Double,249.405413,Double,4779.9724,Double,54.4083,Double,49.94942113,String,1,String,10.1.0.15,String
10.2.0.125,01 27 2022 13 55 00,vegeta,String,http,String,239530446.5,Double,19960.87054,Double,30020.9779,Double,58.269878,Double,30.15734014,String,0.667583333,String,10.1.0.15,String
10.2.0.125,01 27 2022 14 00 00,vegeta,String,http,String,165267852.3,Double,13772.32103,Double,30009.66361,Double,57.127923,Double,35.927633,String,0.787166667,String,10.1.0.15,String
10.2.0.126,01 27 2022 13 50 00,vegeta,String,http,String,1216532.351,Double,101.377695,Double,2956.8558,Double,49.6966,Double,49.98461353,String,1,String,10.1.0.24,String
10.2.0.126,01 27 2022 13 55 00,vegeta,String,http,String,240931339.9,Double,20077.61166,Double,30004.63552,Double,54.377354,Double,29.74074475,String,0.647166667,String,10.1.0.24,String
10.2.0.126,01 27 2022 14 00 00,vegeta,String,http,String,158817200.9,Double,13234.76674,Double,30008.19417,Double,51.030536,Double,35.59873681,String,0.798,String,10.1.0.24,String
10.2.0.127,01 27 2022 13 50 00,vegeta,String,http,String,1070033.099,Double,89.169424,Double,6000.3031,Double,49.2895,Double,49.97307209,String,1,String,10.1.0.125,String
10.2.0.127,01 27 2022 13 55 00,vegeta,String,http,String,238757395.8,Double,19896.44965,Double,30023.33558,Double,65.137486,Double,30.13021686,String,0.663166667,String,10.1.0.125,String
10.2.0.127,01 27 2022 14 00 00,vegeta,String,http,String,161382381.4,Double,13448.53178,Double,30027.33839,Double,52.900753,Double,35.82156753,String,0.795666667,String,10.1.0.125,String
10.2.0.128,01 27 2022 13 50 00,vegeta,String,http,String,1239441.466,Double,103.286788,Double,1872.7751,Double,49.0939,Double,49.99067707,String,1,String,10.1.0.6,String
10.2.0.128,01 27 2022 13 55 00,vegeta,String,http,String,233315256.8,Double,19442.93806,Double,30024.26789,Double,59.942594,Double,30.89540843,String,0.6835,String,10.1.0.6,String
10.2.0.128,01 27 2022 14 00 00,vegeta,String,http,String,150177259,Double,12514.77158,Double,30026.06283,Double,51.478915,Double,37.08129084,String,0.826666667,String,10.1.0.6,String
10.2.0.129,01 27 2022 13 50 00,vegeta,String,http,String,1055074.965,Double,87.922913,Double,2201.0522,Double,49.8142,Double,49.93160159,String,1,String,10.1.0.36,String
10.2.0.129,01 27 2022 13 55 00,vegeta,String,http,String,237822959.1,Double,19818.57992,Double,30015.86098,Double,54.459937,Double,29.80777893,String,0.659833333,String,10.1.0.36,String
10.2.0.129,01 27 2022 14 00 00,vegeta,String,http,String,159059969.6,Double,13254.99747,Double,30028.62689,Double,51.48968,Double,36.23946987,String,0.791833333,String,10.1.0.36,String
10.2.0.13,01 27 2022 13 55 00,vegeta,String,http,String,243333853.2,Double,20277.8211,Double,30017.86389,Double,67.310335,Double,29.02257735,String,0.636083333,String,10.1.0.64,String
10.2.0.13,01 27 2022 14 00 00,vegeta,String,http,String,158880704.2,Double,13240.05868,Double,30027.45727,Double,59.526402,Double,36.10084267,String,0.79375,String,10.1.0.64,String
10.2.0.130,01 27 2022 13 50 00,vegeta,String,http,String,1101245.359,Double,91.770446,Double,2396.8605,Double,49.9668,Double,49.98651351,String,1,String,10.1.0.21,String
10.2.0.130,01 27 2022 13 55 00,vegeta,String,http,String,239610881.5,Double,19967.57346,Double,30220.33724,Double,76.694755,Double,30.05531057,String,0.658583333,String,10.1.0.21,String
10.2.0.130,01 27 2022 14 00 00,vegeta,String,http,String,156858692.4,Double,13071.5577,Double,30026.01925,Double,52.839711,Double,36.56538068,String,0.8045,String,10.1.0.21,String
10.2.0.131,01 27 2022 13 50 00,vegeta,String,http,String,1014837.625,Double,84.569802,Double,2161.7607,Double,49.285,Double,49.98467078,String,1,String,10.1.0.37,String
10.2.0.131,01 27 2022 13 55 00,vegeta,String,http,String,237205495.1,Double,19767.12459,Double,30026.95469,Double,53.656263,Double,30.24586878,String,0.66675,String,10.1.0.37,String
10.2.0.131,01 27 2022 14 00 00,vegeta,String,http,String,157352074.2,Double,13112.67285,Double,30026.57129,Double,55.116622,Double,36.6404496,String,0.801333333,String,10.1.0.37,String
10.2.0.132,01 27 2022 13 50 00,vegeta,String,http,String,1110418.394,Double,92.534866,Double,3041.0583,Double,49.5459,Double,49.98412708,String,1,String,10.1.0.14,String
10.2.0.132,01 27 2022 13 55 00,vegeta,String,http,String,235726607.3,Double,19643.88394,Double,30028.77245,Double,54.637487,Double,30.24743953,String,0.664083333,String,10.1.0.14,String
10.2.0.132,01 27 2022 14 00 00,vegeta,String,http,String,152151084.5,Double,12679.25704,Double,30013.28907,Double,53.481744,Double,37.53519143,String,0.820833333,String,10.1.0.14,String
10.2.0.133,01 27 2022 13 50 00,vegeta,String,http,String,1087803.255,Double,90.650271,Double,2229.5468,Double,49.2035,Double,49.99081145,String,1,String,10.1.0.7,String
10.2.0.133,01 27 2022 13 55 00,vegeta,String,http,String,236074137.9,Double,19672.84483,Double,30032.08588,Double,60.505987,Double,30.01692563,String,0.6665,String,10.1.0.7,String
10.2.0.133,01 27 2022 14 00 00,vegeta,String,http,String,157315221,Double,13109.60175,Double,30017.13901,Double,52.986025,Double,36.4259583,String,0.80125,String,10.1.0.7,String
10.2.0.134,01 27 2022 13 50 00,vegeta,String,http,String,2641277.187,Double,220.106432,Double,1797.1809,Double,53.1751,Double,49.9461016,String,1,String,10.1.0.34,String
10.2.0.134,01 27 2022 13 55 00,vegeta,String,http,String,238553632.5,Double,19879.46937,Double,30019.52565,Double,66.832933,Double,30.42004391,String,0.672833333,String,10.1.0.34,String
10.2.0.134,01 27 2022 14 00 00,vegeta,String,http,String,158657901.2,Double,13221.49177,Double,30030.8327,Double,60.271375,Double,36.46851926,String,0.805833333,String,10.1.0.34,String
10.2.0.135,01 27 2022 13 50 00,vegeta,String,http,String,997210.3592,Double,83.100863,Double,1518.4659,Double,48.6246,Double,49.99220128,String,1,String,10.1.0.8,String
10.2.0.135,01 27 2022 13 55 00,vegeta,String,http,String,238638977,Double,19886.58142,Double,30033.2735,Double,70.00785,Double,29.86468473,String,0.655416667,String,10.1.0.8,String
