PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type
10.2.0.5,01 28 2022 12 30 00,vegeta,String,https,String,345291157.273401,Double,28774.263106,Double,30041.512674,Double,63.634124,Double,4.288977600234339,String,0.09475,String,10.1.0.32,String
10.2.0.5,01 28 2022 12 35 00,vegeta,String,https,String,345484163.895213,Double,28790.346991,Double,30029.189385,Double,78.690273,Double,4.144531650156658,String,0.09233333333333334,String,10.1.0.32,String
10.2.0.6,01 28 2022 12 25 00,vegeta,String,https,String,344742102.208306,Double,28728.508517,Double,30039.959021,Double,69.581427,Double,4.3323408814396345,String,0.09558333333333334,String,10.1.0.24,String
10.2.0.6,01 28 2022 12 30 00,vegeta,String,https,String,345042182.971569,Double,28753.515247,Double,30042.017303,Double,69.518387,Double,4.293625443101525,String,0.09483333333333334,String,10.1.0.24,String
10.2.0.6,01 28 2022 12 35 00,vegeta,String,https,String,345683097.86378,Double,28806.924821,Double,30037.127344,Double,64.345915,Double,4.0854957291103835,String,0.09158333333333334,String,10.1.0.24,String
10.2.0.7,01 28 2022 12 25 00,vegeta,String,https,String,344728622.272403,Double,28727.385189,Double,30043.664053,Double,63.775804,Double,4.465948343295544,String,0.0985,String,10.1.0.17,String
10.2.0.7,01 28 2022 12 30 00,vegeta,String,https,String,344073866.285494,Double,28672.82219,Double,30040.041868,Double,65.687856,Double,4.453387489992034,String,0.09866666666666667,String,10.1.0.17,String
10.2.0.7,01 28 2022 12 35 00,vegeta,String,https,String,345364926.339092,Double,28780.410528,Double,30044.168362,Double,68.390578,Double,4.22113053912782,String,0.09325,String,10.1.0.17,String
10.2.0.8,01 28 2022 12 25 00,vegeta,String,https,String,345105674.079368,Double,28758.806173,Double,30040.166481,Double,78.232899,Double,4.428426769360087,String,0.09833333333333333,String,10.1.0.7,String
10.2.0.8,01 28 2022 12 30 00,vegeta,String,https,String,344327707.175347,Double,28693.975597,Double,30041.454123,Double,75.98643,Double,4.3793488605156625,String,0.09666666666666666,String,10.1.0.7,String
10.2.0.8,01 28 2022 12 35 00,vegeta,String,https,String,345446280.009628,Double,28787.19,Double,30037.595522,Double,68.702471,Double,4.268831906758764,String,0.09458333333333334,String,10.1.0.7,String
10.2.0.9,01 28 2022 12 25 00,vegeta,String,https,String,344913735.250951,Double,28742.81127,Double,30045.469324,Double,69.030693,Double,4.260982242974753,String,0.094,String,10.1.0.36,String
10.2.0.9,01 28 2022 12 30 00,vegeta,String,https,String,342985438.645121,Double,28582.119887,Double,30033.050147,Double,75.028884,Double,4.8323744597469185,String,0.10675,String,10.1.0.36,String
10.2.0.9,01 28 2022 12 35 00,vegeta,String,https,String,343540773.647893,Double,28628.397803,Double,30039.291161,Double,71.274361,Double,4.758981199124937,String,0.105,String,10.1.0.36,String
