PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type
10.2.0.128,01 28 2022 12 00 00,vegeta,String,https,String,356729354.3,Double,29727.44619,Double,30026.7781,Double,143.364121,Double,0.16669691,String,0.00375,String,10.1.0.14,String
10.2.0.129,01 28 2022 11 50 00,vegeta,String,https,String,355891177.5,Double,29657.59813,Double,30028.6223,Double,93.959558,Double,0.118571144,String,0.002666667,String,10.1.0.5,String
10.2.0.129,01 28 2022 11 55 00,vegeta,String,https,String,356687609.8,Double,29723.96748,Double,30028.57853,Double,421.43812,Double,0.088921746,String,0.002,String,10.1.0.5,String
10.2.0.129,01 28 2022 12 00 00,vegeta,String,https,String,357812822.3,Double,29817.7352,Double,30021.62163,Double,83.382785,Double,0.100022167,String,0.00225,String,10.1.0.5,String
10.2.0.130,01 28 2022 11 50 00,vegeta,String,https,String,356303391.3,Double,29691.94927,Double,30026.9956,Double,238.3998,Double,0.06667866,String,0.0015,String,10.1.0.11,String
10.2.0.130,01 28 2022 11 55 00,vegeta,String,https,String,357240853.6,Double,29770.07113,Double,30028.30027,Double,443.149363,Double,0.096310481,String,0.002166667,String,10.1.0.11,String
10.2.0.130,01 28 2022 12 00 00,vegeta,String,https,String,357084538.1,Double,29757.04484,Double,30026.12046,Double,379.199629,Double,0.096317631,String,0.002166667,String,10.1.0.11,String
10.2.0.131,01 28 2022 11 50 00,vegeta,String,https,String,356272726,Double,29689.39383,Double,30016.64206,Double,412.966328,Double,0.070380067,String,0.001583333,String,10.1.0.7,String
10.2.0.131,01 28 2022 11 55 00,vegeta,String,https,String,357611755.4,Double,29800.97962,Double,30029.4185,Double,328.256897,Double,0.100044369,String,0.00225,String,10.1.0.7,String
10.2.0.131,01 28 2022 12 00 00,vegeta,String,https,String,357258994,Double,29771.58283,Double,30028.3784,Double,197.379811,Double,0.148158938,String,0.003333333,String,10.1.0.7,String
10.2.0.132,01 28 2022 11 50 00,vegeta,String,https,String,356401107.5,Double,29700.09229,Double,30023.35481,Double,431.078937,Double,0.077793777,String,0.00175,String,10.1.0.104,String
10.2.0.132,01 28 2022 11 55 00,vegeta,String,https,String,356935780,Double,29744.64833,Double,30024.19677,Double,264.096661,Double,0.096317503,String,0.002166667,String,10.1.0.104,String
10.2.0.132,01 28 2022 12 00 00,vegeta,String,https,String,357577512.5,Double,29798.12604,Double,30020.13195,Double,223.814579,Double,0.155604481,String,0.0035,String,10.1.0.104,String
10.2.0.133,01 28 2022 11 50 00,vegeta,String,https,String,356167930.2,Double,29680.66085,Double,30028.57134,Double,271.292137,Double,0.062972147,String,0.001416667,String,10.1.0.15,String
10.2.0.133,01 28 2022 11 55 00,vegeta,String,https,String,356729988.7,Double,29727.49906,Double,30028.03984,Double,144.904328,Double,0.100022124,String,0.00225,String,10.1.0.15,String
10.2.0.133,01 28 2022 12 00 00,vegeta,String,https,String,357639370.8,Double,29803.2809,Double,30025.69163,Double,265.970682,Double,0.081487433,String,0.001833333,String,10.1.0.15,String
10.2.0.134,01 28 2022 11 50 00,vegeta,String,https,String,356547753,Double,29712.31275,Double,30025.56241,Double,400.063108,Double,0.09630334,String,0.002166667,String,10.1.0.17,String
10.2.0.134,01 28 2022 11 55 00,vegeta,String,https,String,356913096.4,Double,29742.75804,Double,30025.70328,Double,209.582526,Double,0.103746553,String,0.002333333,String,10.1.0.17,String
10.2.0.134,01 28 2022 12 00 00,vegeta,String,https,String,358010754.2,Double,29834.22952,Double,30024.8389,Double,506.042057,Double,0.103734728,String,0.002333333,String,10.1.0.17,String
10.2.0.135,01 28 2022 11 50 00,vegeta,String,https,String,356344299.5,Double,29695.35829,Double,30026.77864,Double,98.227981,Double,0.107434428,String,0.002416667,String,10.1.0.124,String
10.2.0.135,01 28 2022 11 55 00,vegeta,String,https,String,357491302.4,Double,29790.94186,Double,30025.73396,Double,417.090873,Double,0.111139362,String,0.0025,String,10.1.0.124,String
10.2.0.135,01 28 2022 12 00 00,vegeta,String,https,String,356563761.2,Double,29713.64676,Double,30029.72325,Double,383.235418,Double,0.137077538,String,0.003083333,String,10.1.0.124,String
10.2.0.136,01 28 2022 11 50 00,vegeta,String,https,String,355985131,Double,29665.42758,Double,30021.16631,Double,80.531653,Double,0.111141071,String,0.0025,String,10.1.0.130,String
10.2.0.136,01 28 2022 11 55 00,vegeta,String,https,String,357274038.3,Double,29772.83653,Double,30016.16748,Double,413.331032,Double,0.103711309,String,0.002333333,String,10.1.0.130,String
10.2.0.136,01 28 2022 12 00 00,vegeta,String,https,String,357078790.2,Double,29756.56585,Double,30027.92114,Double,429.784608,Double,0.092626776,String,0.002083333,String,10.1.0.130,String
10.2.0.14,01 28 2022 11 50 00,vegeta,String,https,String,355898264.8,Double,29658.18873,Double,30024.22591,Double,400.2083,Double,0.085210347,String,0.001916667,String,10.1.0.93,String
10.2.0.14,01 28 2022 11 55 00,vegeta,String,https,String,356869810.2,Double,29739.15085,Double,30028.21946,Double,78.134552,Double,0.103720865,String,0.002333333,String,10.1.0.93,String
10.2.0.14,01 28 2022 12 00 00,vegeta,String,https,String,357211488.6,Double,29767.62405,Double,30026.68809,Double,435.487603,Double,0.118535976,String,0.002666667,String,10.1.0.93,String
10.2.0.15,01 28 2022 11 50 00,vegeta,String,https,String,356075194.8,Double,29672.9329,Double,30026.5637,Double,136.385,Double,0.08152017,String,0.001833333,String,10.1.0.27,String
10.2.0.15,01 28 2022 11 55 00,vegeta,String,https,String,357480278.8,Double,29790.02323,Double,30030.37272,Double,198.929513,Double,0.100011922,String,0.00225,String,10.1.0.27,String
10.2.0.15,01 28 2022 12 00 00,vegeta,String,https,String,356379007.9,Double,29698.25066,Double,30025.44451,Double,110.575936,Double,0.122262069,String,0.00275,String,10.1.0.27,String
10.2.0.16,01 28 2022 11 50 00,vegeta,String,https,String,356874375.3,Double,29739.53128,Double,30026.49082,Double,90.9661,Double,0.074090652,String,0.001666667,String,10.1.0.59,String
10.2.0.16,01 28 2022 11 55 00,vegeta,String,https,String,356416514.1,Double,29701.37617,Double,30021.48122,Double,136.337054,Double,0.092599246,String,0.002083333,String,10.1.0.59,String
10.2.0.16,01 28 2022 12 00 00,vegeta,String,https,String,357042248.1,Double,29753.52067,Double,30025.19018,Double,413.722416,Double,0.140771151,String,0.003166667,String,10.1.0.59,String
10.2.0.18,01 28 2022 11 50 00,vegeta,String,https,String,356298129.7,Double,29691.51081,Double,30024.52234,Double,83.2332,Double,0.085204062,String,0.001916667,String,10.1.0.50,String
10.2.0.18,01 28 2022 11 55 00,vegeta,String,https,String,356826600.1,Double,29735.55001,Double,30025.29972,Double,89.736552,Double,0.114840254,String,0.002583333,String,10.1.0.50,String
10.2.0.18,01 28 2022 12 00 00,vegeta,String,https,String,357101255.3,Double,29758.43794,Double,30029.02076,Double,335.2918,Double,0.148158943,String,0.003333333,String,10.1.0.50,String
10.2.0.19,01 28 2022 11 50 00,vegeta,String,https,String,356588366.7,Double,29715.69722,Double,30026.111,Double,298.5585,Double,0.088901959,String,0.002,String,10.1.0.45,String
10.2.0.19,01 28 2022 11 55 00,vegeta,String,https,String,357666909.4,Double,29805.57579,Double,30025.23016,Double,106.614381,Double,0.111127513,String,0.0025,String,10.1.0.45,String
10.2.0.19,01 28 2022 12 00 00,vegeta,String,https,String,357727072.4,Double,29810.58937,Double,30027.71842,Double,148.389637,Double,0.140803176,String,0.003166667,String,10.1.0.45,String
10.2.0.20,01 28 2022 11 50 00,vegeta,String,https,String,356527526.6,Double,29710.62721,Double,30030.48722,Double,125.0608,Double,0.092629226,String,0.002083333,String,10.1.0.86,String
10.2.0.20,01 28 2022 11 55 00,vegeta,String,https,String,356924458.9,Double,29743.7049,Double,30029.81872,Double,220.859301,Double,0.118570994,String,0.002666667,String,10.1.0.86,String
10.2.0.20,01 28 2022 12 00 00,vegeta,String,https,String,357194237.8,Double,29766.18648,Double,30016.49544,Double,64.913922,Double,0.155601491,String,0.0035,String,10.1.0.86,String
10.2.0.21,01 28 2022 11 50 00,vegeta,String,https,String,356545077.3,Double,29712.08977,Double,30022.97035,Double,196.4793,Double,0.066691244,String,0.0015,String,10.1.0.68,String
10.2.0.21,01 28 2022 11 55 00,vegeta,String,https,String,357532845.6,Double,29794.4038,Double,30028.06033,Double,194.37625,Double,0.096315691,String,0.002166667,String,10.1.0.68,String
10.2.0.21,01 28 2022 12 00 00,vegeta,String,https,String,356978264.2,Double,29748.18868,Double,30024.17535,Double,75.880291,Double,0.151862834,String,0.003416667,String,10.1.0.68,String
10.2.0.22,01 28 2022 11 50 00,vegeta,String,https,String,356135645.4,Double,29677.97045,Double,30027.7103,Double,364.5482,Double,0.085193359,String,0.001916667,String,10.1.0.80,String
10.2.0.22,01 28 2022 11 55 00,vegeta,String,https,String,356631003.4,Double,29719.25028,Double,30029.09476,Double,229.755108,Double,0.107439144,String,0.002416667,String,10.1.0.80,String
10.2.0.22,01 28 2022 12 00 00,vegeta,String,https,String,357487828.4,Double,29790.65237,Double,30028.49754,Double,397.012619,Double,0.062967545,String,0.001416667,String,10.1.0.80,String
10.2.0.23,01 28 2022 11 50 00,vegeta,String,https,String,356666248.6,Double,29722.18739,Double,30035.79063,Double,414.988598,Double,0.08892258,String,0.002,String,10.1.0.103,String
10.2.0.23,01 28 2022 11 55 00,vegeta,String,https,String,357162723.2,Double,29763.56027,Double,30038.20301,Double,397.526076,Double,0.10001467,String,0.00225,String,10.1.0.103,String
10.2.0.23,01 28 2022 12 00 00,vegeta,String,https,String,357953524.8,Double,29829.4604,Double,30032.83602,Double,399.828924,Double,0.114857259,String,0.002583333,String,10.1.0.103,String
10.2.0.24,01 28 2022 11 50 00,vegeta,String,https,String,355997827.8,Double,29666.48565,Double,30040.84114,Double,388.773892,Double,0.085197695,String,0.001916667,String,10.1.0.26,String
10.2.0.24,01 28 2022 11 55 00,vegeta,String,https,String,357144269.1,Double,29762.02243,Double,30027.35361,Double,102.41858,Double,0.151888463,String,0.003416667,String,10.1.0.26,String
10.2.0.24,01 28 2022 12 00 00,vegeta,String,https,String,357633787.1,Double,29802.81559,Double,30030.65877,Double,119.702298,Double,0.129648715,String,0.002916667,String,10.1.0.26,String
