PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type
10.2.0.124,01 27 2022 14 35 00,vegeta,String,https,String,6762860.664453,Double,563.571722,Double,26081.18881,Double,51.869017,Double,49.49562905367534,String,1,String,10.1.0.125,String
10.2.0.125,01 27 2022 14 30 00,vegeta,String,https,String,77828142.197162,Double,6485.678516,Double,30006.211658,Double,65.7831,Double,48.40281645048984,String,0.998,String,10.1.0.123,String
10.2.0.125,01 27 2022 14 35 00,vegeta,String,https,String,33686807.90624,Double,2807.233992,Double,24951.903847,Double,55.27444,Double,49.289281021782244,String,1,String,10.1.0.123,String
10.2.0.126,01 27 2022 14 30 00,vegeta,String,https,String,66494646.014955,Double,5541.220501,Double,30003.777686,Double,59.5197,Double,48.56310477855221,String,0.99775,String,10.1.0.117,String
10.2.0.126,01 27 2022 14 35 00,vegeta,String,https,String,14581053.442621,Double,1215.087786,Double,30000.264963,Double,51.08483,Double,49.52202136182426,String,0.9999166666666667,String,10.1.0.117,String
10.2.0.127,01 27 2022 14 30 00,vegeta,String,https,String,72633206.860163,Double,6052.767238,Double,30012.082383,Double,67.0314,Double,48.68546062784944,String,0.998,String,10.1.0.132,String
10.2.0.127,01 27 2022 14 35 00,vegeta,String,https,String,8918116.280791,Double,743.176356,Double,30000.32259,Double,50.645532,Double,49.52244036739886,String,0.9999166666666667,String,10.1.0.132,String
10.2.0.128,01 27 2022 14 30 00,vegeta,String,https,String,68207654.971211,Double,5683.971247,Double,30005.943694,Double,65.4051,Double,48.7972840779915,String,0.998,String,10.1.0.130,String
10.2.0.128,01 27 2022 14 35 00,vegeta,String,https,String,10754723.998284,Double,896.226999,Double,17669.589519,Double,54.066124,Double,49.493524056643246,String,1,String,10.1.0.130,String
10.2.0.129,01 27 2022 14 30 00,vegeta,String,https,String,15166973.834966,Double,1263.914486,Double,30000.916401,Double,51.650442,Double,48.923072593403035,String,0.9999166666666667,String,10.1.0.131,String
10.2.0.129,01 27 2022 14 35 00,vegeta,String,https,String,7389957.69777,Double,615.829808,Double,30000.249481,Double,51.646892,Double,49.51479398517752,String,0.9999166666666667,String,10.1.0.131,String
10.2.0.13,01 27 2022 14 30 00,vegeta,String,https,String,87651473.551668,Double,7304.289462,Double,30014.716591,Double,54.2259,Double,48.328418809224594,String,0.9965833333333334,String,10.1.0.26,String
10.2.0.13,01 27 2022 14 35 00,vegeta,String,https,String,12308306.813666,Double,1025.692234,Double,21333.154394,Double,53.623761,Double,49.53643287673897,String,1,String,10.1.0.26,String
10.2.0.130,01 27 2022 14 30 00,vegeta,String,https,String,13742405.911826,Double,1145.200492,Double,30000.565774,Double,52.874042,Double,48.93562679798607,String,0.9999166666666667,String,10.1.0.114,String
10.2.0.130,01 27 2022 14 35 00,vegeta,String,https,String,7162991.507303,Double,596.915958,Double,30000.604091,Double,51.224022,Double,49.50050372744352,String,0.9999166666666667,String,10.1.0.114,String
10.2.0.131,01 27 2022 14 30 00,vegeta,String,https,String,13107692.47499,Double,1092.307706,Double,30001.255563,Double,53.810049,Double,48.90835568220021,String,0.99975,String,10.1.0.113,String
10.2.0.131,01 27 2022 14 35 00,vegeta,String,https,String,7556557.688448,Double,629.71314,Double,30000.299557,Double,52.381415,Double,49.50832680313317,String,0.9999166666666667,String,10.1.0.113,String
10.2.0.132,01 27 2022 14 30 00,vegeta,String,https,String,87451480.17469,Double,7287.623347,Double,30008.155055,Double,60.8694,Double,48.00859144573535,String,0.996,String,10.1.0.124,String
10.2.0.132,01 27 2022 14 35 00,vegeta,String,https,String,16110884.479073,Double,1342.573706,Double,30000.444753,Double,61.618666,Double,49.48500961606991,String,0.9999166666666667,String,10.1.0.124,String
10.2.0.133,01 27 2022 14 30 00,vegeta,String,https,String,15099999.794991,Double,1258.333316,Double,30000.427337,Double,54.812616,Double,48.87413260420014,String,0.9998333333333334,String,10.1.0.135,String
10.2.0.133,01 27 2022 14 35 00,vegeta,String,https,String,5913817.123571,Double,492.818093,Double,30000.761245,Double,50.759719,Double,49.45708701002933,String,0.9999166666666667,String,10.1.0.135,String
10.2.0.134,01 27 2022 14 30 00,vegeta,String,https,String,13638432.14972,Double,1136.536012,Double,30000.356627,Double,52.139604,Double,48.977089586577534,String,0.99975,String,10.1.0.6,String
10.2.0.134,01 27 2022 14 35 00,vegeta,String,https,String,5829496.298504,Double,485.791358,Double,15887.837575,Double,50.441315,Double,49.53133491212273,String,1,String,10.1.0.6,String
10.2.0.135,01 27 2022 14 30 00,vegeta,String,https,String,14235849.133376,Double,1186.320761,Double,30001.037069,Double,54.170919,Double,48.87275574838229,String,0.9995,String,10.1.0.115,String
10.2.0.135,01 27 2022 14 35 00,vegeta,String,https,String,7106691.533296,Double,592.224294,Double,28945.657608,Double,51.054597,Double,49.49063611113525,String,1,String,10.1.0.115,String
10.2.0.136,01 27 2022 14 30 00,vegeta,String,https,String,15560446.276695,Double,1296.703856,Double,30000.629657,Double,53.322111,Double,48.922696732004695,String,0.9999166666666667,String,10.1.0.109,String
10.2.0.136,01 27 2022 14 35 00,vegeta,String,https,String,6632827.8599,Double,552.735654,Double,16504.173455,Double,51.284983,Double,49.502868641493585,String,1,String,10.1.0.109,String
10.2.0.14,01 27 2022 14 30 00,vegeta,String,https,String,14460401.286112,Double,1205.03344,Double,30001.437684,Double,51.844194,Double,48.9577355390131,String,0.9998333333333334,String,10.1.0.86,String
10.2.0.14,01 27 2022 14 35 00,vegeta,String,https,String,6437743.016353,Double,536.478584,Double,30001.433915,Double,49.937851,Double,49.50487248920505,String,0.9998333333333334,String,10.1.0.86,String
10.2.0.15,01 27 2022 14 30 00,vegeta,String,https,String,82975604.56594,Double,6914.633713,Double,30004.614849,Double,84.8027,Double,48.60180267138155,String,0.9975,String,10.1.0.62,String
10.2.0.15,01 27 2022 14 35 00,vegeta,String,https,String,11399704.559633,Double,949.975379,Double,30000.951742,Double,54.184571,Double,49.516515276727475,String,0.9999166666666667,String,10.1.0.62,String
10.2.0.16,01 27 2022 14 30 00,vegeta,String,https,String,90857499.31916,Double,7571.458276,Double,30033.894044,Double,65.9686,Double,48.177203317501665,String,0.9951666666666666,String,10.1.0.84,String
10.2.0.16,01 27 2022 14 35 00,vegeta,String,https,String,31914734.574976,Double,2659.561214,Double,30005.120391,Double,56.230507,Double,49.33987314259936,String,0.99975,String,10.1.0.84,String
10.2.0.17,01 27 2022 14 30 00,vegeta,String,https,String,75541073.085296,Double,6295.089423,Double,30001.350497,Double,62.4983,Double,48.780147564585015,String,0.9985,String,10.1.0.74,String
10.2.0.17,01 27 2022 14 35 00,vegeta,String,https,String,11043331.672575,Double,920.277639,Double,16362.812284,Double,56.546117,Double,49.5138434585223,String,1,String,10.1.0.74,String
