PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type,sent_throughput,sent_throughput@type,received_throughput,received_throughput@type,max_rtt,max_rtt@type,min_rtt,min_rtt@type,mean_rtt,mean_rtt@type,duration,duration@type
10.2.0.26,01 28 2022 10 50 00,vegeta,String,http,String,357598749.6,Double,29799.8958,Double,30017.94619,Double,292.887778,Double,0.140802126,String,0.003166667,String,10.1.0.74,String,,,,,,,,,,,,
10.2.0.26,01 28 2022 10 55 00,vegeta,String,http,String,357631719.9,Double,29802.64333,Double,30018.00125,Double,156.520808,Double,0.125991193,String,0.002833333,String,10.1.0.74,String,,,,,,,,,,,,
10.2.0.26,01 28 2022 11 00 00,vegeta,String,http,String,356856223.4,Double,29738.01862,Double,30016.388,Double,252.466166,Double,0.144465771,String,0.00325,String,10.1.0.74,String,,,,,,,,,,,,
10.2.0.27,01 28 2022 10 40 00,vegeta,String,http,String,357786854.8,Double,29815.57124,Double,30013.84929,Double,247.734596,Double,0.103764928,String,0.002333333,String,10.1.0.6,String,,,,,,,,,,,,
10.2.0.27,01 28 2022 10 45 00,vegeta,String,http,String,357218091.5,Double,29768.17429,Double,30017.73023,Double,256.608075,Double,0.096324453,String,0.002166667,String,10.1.0.6,String,,,,,,,,,,,,
10.2.0.27,01 28 2022 10 50 00,vegeta,String,http,String,356322443.9,Double,29693.53699,Double,30013.96631,Double,233.180733,Double,0.0778036,String,0.00175,String,10.1.0.6,String,,,,,,,,,,,,
10.2.0.27,01 28 2022 10 55 00,vegeta,String,http,String,356494516.5,Double,29707.87638,Double,30018.34243,Double,140.937043,Double,0.081493528,String,0.001833333,String,10.1.0.6,String,,,,,,,,,,,,
10.2.0.27,01 28 2022 11 00 00,vegeta,String,http,String,357170992.1,Double,29764.24934,Double,30013.4163,Double,250.517,Double,0.162986999,String,0.003666667,String,10.1.0.6,String,,,,,,,,,,,,
10.2.0.28,01 28 2022 10 40 00,vegeta,String,http,String,356233308.8,Double,29686.10907,Double,30015.73883,Double,248.822423,Double,0.114874255,String,0.002583333,String,10.1.0.85,String,,,,,,,,,,,,
10.2.0.28,01 28 2022 10 45 00,vegeta,String,http,String,356722178.9,Double,29726.84825,Double,30015.2814,Double,241.190308,Double,0.118544825,String,0.002666667,String,10.1.0.85,String,,,,,,,,,,,,
10.2.0.28,01 28 2022 10 50 00,vegeta,String,http,String,357056572.2,Double,29754.71435,Double,30017.82412,Double,263.694808,Double,0.118562367,String,0.002666667,String,10.1.0.85,String,,,,,,,,,,,,
10.2.0.28,01 28 2022 10 55 00,vegeta,String,http,String,357160492.2,Double,29763.37435,Double,30017.91581,Double,253.995724,Double,0.096336306,String,0.002166667,String,10.1.0.85,String,,,,,,,,,,,,
10.2.0.28,01 28 2022 11 00 00,vegeta,String,http,String,357344145.8,Double,29778.67882,Double,30016.83172,Double,260.485021,Double,0.111152514,String,0.0025,String,10.1.0.85,String,,,,,,,,,,,,
10.2.0.29,01 28 2022 10 40 00,vegeta,String,http,String,357465406.3,Double,29788.78386,Double,30017.00748,Double,244.355626,Double,0.137082311,String,0.003083333,String,10.1.0.15,String,,,,,,,,,,,,
10.2.0.29,01 28 2022 10 45 00,vegeta,String,http,String,356758933,Double,29729.91108,Double,30017.45775,Double,230.815484,Double,0.096330703,String,0.002166667,String,10.1.0.15,String,,,,,,,,,,,,
10.2.0.29,01 28 2022 10 50 00,vegeta,String,http,String,357948142.9,Double,29829.01191,Double,30014.38247,Double,141.781386,Double,0.159310551,String,0.003583333,String,10.1.0.15,String,,,,,,,,,,,,
10.2.0.29,01 28 2022 10 55 00,vegeta,String,http,String,357505150.6,Double,29792.09588,Double,30019.58847,Double,129.368076,Double,0.111148157,String,0.0025,String,10.1.0.15,String,,,,,,,,,,,,
10.2.0.29,01 28 2022 11 00 00,vegeta,String,http,String,358495633.6,Double,29874.63613,Double,30017.54265,Double,242.127153,Double,0.103711316,String,0.002333333,String,10.1.0.15,String,,,,,,,,,,,,
10.2.0.30,01 28 2022 10 40 00,vegeta,String,http,String,356773435.2,Double,29731.1196,Double,30014.211,Double,228.793523,Double,0.111119235,String,0.0025,String,10.1.0.12,String,,,,,,,,,,,,
10.2.0.30,01 28 2022 10 45 00,vegeta,String,http,String,358131743.4,Double,29844.31195,Double,30014.83309,Double,242.472434,Double,0.111135695,String,0.0025,String,10.1.0.12,String,,,,,,,,,,,,
10.2.0.30,01 28 2022 10 50 00,vegeta,String,http,String,357492436.3,Double,29791.03636,Double,30017.89221,Double,231.908484,Double,0.111127525,String,0.0025,String,10.1.0.12,String,,,,,,,,,,,,
10.2.0.30,01 28 2022 10 55 00,vegeta,String,http,String,356705103.5,Double,29725.42529,Double,30020.98794,Double,136.720054,Double,0.111121199,String,0.0025,String,10.1.0.12,String,,,,,,,,,,,,
10.2.0.30,01 28 2022 11 00 00,vegeta,String,http,String,357841779.9,Double,29820.14832,Double,30008.2573,Double,288.013781,Double,0.226002304,String,0.005083333,String,10.1.0.12,String,,,,,,,,,,,,
10.2.0.31,01 28 2022 10 40 00,vegeta,String,http,String,358158266,Double,29846.52217,Double,30016.40235,Double,240.388221,Double,0.107423873,String,0.002416667,String,10.1.0.95,String,,,,,,,,,,,,
10.2.0.31,01 28 2022 10 45 00,vegeta,String,http,String,358229485.9,Double,29852.45715,Double,30018.13226,Double,107.106943,Double,0.137087724,String,0.003083333,String,10.1.0.95,String,,,,,,,,,,,,
10.2.0.31,01 28 2022 10 50 00,vegeta,String,http,String,358251527.7,Double,29854.29398,Double,30016.06108,Double,243.224441,Double,0.129687324,String,0.002916667,String,10.1.0.95,String,,,,,,,,,,,,
10.2.0.31,01 28 2022 10 55 00,vegeta,String,http,String,358047328.3,Double,29837.27736,Double,30017.55068,Double,247.402349,Double,0.111173982,String,0.0025,String,10.1.0.95,String,,,,,,,,,,,,
10.2.0.31,01 28 2022 11 00 00,vegeta,String,http,String,358781483.3,Double,29898.45694,Double,30021.19096,Double,252.939747,Double,0.118585568,String,0.002666667,String,10.1.0.95,String,,,,,,,,,,,,
10.2.0.32,01 28 2022 10 40 00,vegeta,String,http,String,357377788.7,Double,29781.48239,Double,30008.26622,Double,227.359962,Double,0.140845023,String,0.003166667,String,10.1.0.36,String,,,,,,,,,,,,
10.2.0.32,01 28 2022 10 45 00,vegeta,String,http,String,357908493.8,Double,29825.70782,Double,30017.55469,Double,239.972099,Double,0.081523701,String,0.001833333,String,10.1.0.36,String,,,,,,,,,,,,
10.2.0.32,01 28 2022 10 50 00,vegeta,String,http,String,357721046.5,Double,29810.0872,Double,30018.97579,Double,263.876859,Double,0.107423232,String,0.002416667,String,10.1.0.36,String,,,,,,,,,,,,
10.2.0.32,01 28 2022 10 55 00,vegeta,String,http,String,357978468,Double,29831.539,Double,30007.05584,Double,204.107817,Double,0.092617508,String,0.002083333,String,10.1.0.36,String,,,,,,,,,,,,
10.2.0.32,01 28 2022 11 00 00,vegeta,String,http,String,357739964.4,Double,29811.6637,Double,30012.15892,Double,100.563243,Double,0.144487839,String,0.00325,String,10.1.0.36,String,,,,,,,,,,,,
10.2.0.33,01 28 2022 10 40 00,vegeta,String,http,String,357085022.9,Double,29757.08524,Double,30011.25812,Double,267.546357,Double,0.155589911,String,0.0035,String,10.1.0.101,String,,,,,,,,,,,,
10.2.0.33,01 28 2022 10 45 00,vegeta,String,http,String,357566581.5,Double,29797.21513,Double,30015.41503,Double,230.61882,Double,0.122258377,String,0.00275,String,10.1.0.101,String,,,,,,,,,,,,
10.2.0.33,01 28 2022 10 50 00,vegeta,String,http,String,357739627.4,Double,29811.63562,Double,30015.80892,Double,260.786974,Double,0.151881027,String,0.003416667,String,10.1.0.101,String,,,,,,,,,,,,
10.2.0.33,01 28 2022 10 55 00,vegeta,String,http,String,357177888.2,Double,29764.82402,Double,30020.83734,Double,249.016466,Double,0.100021015,String,0.00225,String,10.1.0.101,String,,,,,,,,,,,,
10.2.0.33,01 28 2022 11 00 00,vegeta,String,http,String,358499678.7,Double,29874.97323,Double,30020.54161,Double,141.627988,Double,0.174146226,String,0.003916667,String,10.1.0.101,String,,,,,,,,,,,,
10.2.0.34,01 28 2022 10 40 00,vegeta,String,http,String,358345988.8,Double,29862.16573,Double,30019.52633,Double,252.505319,Double,0.096314949,String,0.002166667,String,10.1.0.75,String,,,,,,,,,,,,
10.2.0.34,01 28 2022 10 45 00,vegeta,String,http,String,358317087.1,Double,29859.75725,Double,30014.20872,Double,215.31997,Double,0.111119297,String,0.0025,String,10.1.0.75,String,,,,,,,,,,,,
10.2.0.34,01 28 2022 10 50 00,vegeta,String,http,String,358146944.8,Double,29845.57873,Double,30014.27021,Double,251.835905,Double,0.122258343,String,0.00275,String,10.1.0.75,String,,,,,,,,,,,,
10.2.0.34,01 28 2022 10 55 00,vegeta,String,http,String,358587691.1,Double,29882.3076,Double,30016.87208,Double,274.616591,Double,0.148224866,String,0.003333333,String,10.1.0.75,String,,,,,,,,,,,,
10.2.0.34,01 28 2022 11 00 00,vegeta,String,http,String,359026250,Double,29918.85416,Double,30016.51581,Double,274.17564,Double,0.100022127,String,0.00225,String,10.1.0.75,String,,,,,,,,,,,,
10.2.0.35,01 28 2022 10 40 00,vegeta,String,http,String,357523253.1,Double,29793.60443,Double,30016.77402,Double,267.35978,Double,0.133382668,String,0.003,String,10.1.0.84,String,,,,,,,,,,,,
10.2.0.35,01 28 2022 10 45 00,vegeta,String,http,String,358100484.9,Double,29841.70708,Double,30020.15313,Double,234.177853,Double,0.088910199,String,0.002,String,10.1.0.84,String,,,,,,,,,,,,
10.2.0.35,01 28 2022 10 50 00,vegeta,String,http,String,356234287.1,Double,29686.19059,Double,30008.65733,Double,250.562123,Double,0.137087562,String,0.003083333,String,10.1.0.84,String,,,,,,,,,,,,
10.2.0.35,01 28 2022 10 55 00,vegeta,String,http,String,357791137.2,Double,29815.9281,Double,30020.9496,Double,251.580925,Double,0.125972481,String,0.002833333,String,10.1.0.84,String,,,,,,,,,,,,
10.2.0.35,01 28 2022 11 00 00,vegeta,String,http,String,356685100.6,Double,29723.75838,Double,30016.06414,Double,230.710252,Double,0.103756893,String,0.002333333,String,10.1.0.84,String,,,,,,,,,,,,
10.2.0.36,01 28 2022 10 40 00,vegeta,String,http,String,357775321.4,Double,29814.61012,Double,30014.93567,Double,178.129138,Double,0.096331325,String,0.002166667,String,10.1.0.26,String,,,,,,,,,,,,
10.2.0.36,01 28 2022 10 45 00,vegeta,String,http,String,357596818.8,Double,29799.7349,Double,30017.65703,Double,255.714797,Double,0.10373436,String,0.002333333,String,10.1.0.26,String,,,,,,,,,,,,
10.2.0.36,01 28 2022 10 50 00,vegeta,String,http,String,357263215.8,Double,29771.93465,Double,30020.8425,Double,256.496515,Double,0.096317626,String,0.002166667,String,10.1.0.26,String,,,,,,,,,,,,
10.2.0.36,01 28 2022 10 55 00,vegeta,String,http,String,357331125.3,Double,29777.59377,Double,30019.81127,Double,242.154534,Double,0.107427289,String,0.002416667,String,10.1.0.26,String,,,,,,,,,,,,
10.2.0.36,01 28 2022 11 00 00,vegeta,String,http,String,356785442.9,Double,29732.12025,Double,30014.96287,Double,87.424064,Double,0.137090206,String,0.003083333,String,10.1.0.26,String,,,,,,,,,,,,
10.2.0.37,01 28 2022 10 40 00,vegeta,String,http,String,357349406.7,Double,29779.11722,Double,30018.31863,Double,270.363374,Double,0.14080331,String,0.003166667,String,10.1.0.13,String,,,,,,,,,,,,
10.2.0.37,01 28 2022 10 45 00,vegeta,String,http,String,357292507.6,Double,29774.37564,Double,30023.21943,Double,225.21313,Double,0.096336425,String,0.002166667,String,10.1.0.13,String,,,,,,,,,,,,
10.2.0.37,01 28 2022 10 50 00,vegeta,String,http,String,357580415,Double,29798.36791,Double,30006.59206,Double,253.906018,Double,0.14448722,String,0.00325,String,10.1.0.13,String,,,,,,,,,,,,
10.2.0.37,01 28 2022 10 55 00,vegeta,String,http,String,357691698.5,Double,29807.64154,Double,30014.608,Double,261.91253,Double,0.111188658,String,0.0025,String,10.1.0.13,String,,,,,,,,,,,,
10.2.0.37,01 28 2022 11 00 00,vegeta,String,http,String,357761744,Double,29813.47867,Double,30021.9427,Double,230.182103,Double,0.159298321,String,0.003583333,String,10.1.0.13,String,,,,,,,,,,,,
10.2.0.38,01 28 2022 10 40 00,vegeta,String,http,String,356564535.4,Double,29713.71128,Double,30010.578,Double,209.893126,Double,0.144485583,String,0.00325,String,10.1.0.8,String,,,,,,,,,,,,
10.2.0.38,01 28 2022 10 45 00,vegeta,String,http,String,357987493.5,Double,29832.29112,Double,30020.63364,Double,276.791809,Double,0.088905022,String,0.002,String,10.1.0.8,String,,,,,,,,,,,,
10.2.0.38,01 28 2022 10 50 00,vegeta,String,http,String,357664369.6,Double,29805.36413,Double,30016.43907,Double,174.80588,Double,0.125944471,String,0.002833333,String,10.1.0.8,String,,,,,,,,,,,,
10.2.0.38,01 28 2022 10 55 00,vegeta,String,http,String,356648436.5,Double,29720.70304,Double,30017.82869,Double,252.247282,Double,0.125938981,String,0.002833333,String,10.1.0.8,String,,,,,,,,,,,,
10.2.0.38,01 28 2022 11 00 00,vegeta,String,http,String,357452570.9,Double,29787.71424,Double,30011.6939,Double,273.855106,Double,0.111127488,String,0.0025,String,10.1.0.8,String,,,,,,,,,,,,
10.2.0.39,01 28 2022 10 40 00,vegeta,String,http,String,357780284,Double,29815.02366,Double,30017.32916,Double,234.052061,Double,0.137047047,String,0.003083333,String,10.1.0.40,String,,,,,,,,,,,,
10.2.0.39,01 28 2022 10 45 00,vegeta,String,http,String,357464641.5,Double,29788.72013,Double,30016.71165,Double,247.795557,Double,0.114863771,String,0.002583333,String,10.1.0.40,String,,,,,,,,,,,,
10.2.0.39,01 28 2022 10 50 00,vegeta,String,http,String,357404564,Double,29783.71367,Double,30012.23349,Double,237.419556,Double,0.133422104,String,0.003,String,10.1.0.40,String,,,,,,,,,,,,
10.2.0.39,01 28 2022 10 55 00,vegeta,String,http,String,357145175.1,Double,29762.09792,Double,30020.8309,Double,241.005645,Double,0.137077481,String,0.003083333,String,10.1.0.40,String,,,,,,,,,,,,
10.2.0.39,01 28 2022 11 00 00,vegeta,String,http,String,357327841.4,Double,29777.32012,Double,30019.0504,Double,235.728455,Double,0.163035318,String,0.003666667,String,10.1.0.40,String,,,,,,,,,,,,
10.2.0.40,01 28 2022 10 40 00,vegeta,String,http,String,357102947.3,Double,29758.57894,Double,30018.75386,Double,153.807713,Double,0.125963178,String,0.002833333,String,10.1.0.35,String,,,,,,,,,,,,
10.2.0.40,01 28 2022 10 45 00,vegeta,String,http,String,358025195.8,Double,29835.43299,Double,30015.5481,Double,247.401851,Double,0.081489071,String,0.001833333,String,10.1.0.35,String,,,,,,,,,,,,
10.2.0.40,01 28 2022 10 50 00,vegeta,String,http,String,356995976.8,Double,29749.66473,Double,30018.49836,Double,210.728006,Double,0.16301649,String,0.003666667,String,10.1.0.35,String,,,,,,,,,,,,
10.2.0.40,01 28 2022 10 55 00,vegeta,String,http,String,357673461.8,Double,29806.12182,Double,30022.29583,Double,251.689625,Double,0.107455112,String,0.002416667,String,10.1.0.35,String,,,,,,,,,,,,
10.2.0.40,01 28 2022 11 00 00,vegeta,String,http,String,357717980.4,Double,29809.8317,Double,30013.87621,Double,243.105696,Double,0.15557822,String,0.0035,String,10.1.0.35,String,,,,,,,,,,,,
10.2.0.41,01 28 2022 10 40 00,vegeta,String,http,String,357480318.4,Double,29790.02653,Double,30019.02778,Double,263.75468,Double,0.100054678,String,0.00225,String,10.1.0.16,String,,,,,,,,,,,,
10.2.0.41,01 28 2022 10 45 00,vegeta,String,http,String,357988209.7,Double,29832.3508,Double,30011.96783,Double,265.676771,Double,0.055559633,String,0.00125,String,10.1.0.16,String,,,,,,,,,,,,
10.2.0.41,01 28 2022 10 50 00,vegeta,String,http,String,358128121.7,Double,29844.01015,Double,30010.42379,Double,265.268912,Double,0.085211109,String,0.001916667,String,10.1.0.16,String,,,,,,,,,,,,
10.2.0.41,01 28 2022 10 55 00,vegeta,String,http,String,357380059.3,Double,29781.67161,Double,30012.34293,Double,113.235201,Double,0.114866279,String,0.002583333,String,10.1.0.16,String,,,,,,,,,,,,
10.2.0.41,01 28 2022 11 00 00,vegeta,String,http,String,357950429,Double,29829.20242,Double,30019.15692,Double,213.267247,Double,0.133371094,String,0.003,String,10.1.0.16,String,,,,,,,,,,,,
10.2.0.42,01 28 2022 10 40 00,vegeta,String,http,String,357228920.6,Double,29769.07672,Double,30011.23236,Double,269.614963,Double,0.129673636,String,0.002916667,String,10.1.0.82,String,,,,,,,,,,,,
10.2.0.42,01 28 2022 10 45 00,vegeta,String,http,String,357245328.5,Double,29770.44404,Double,30015.13066,Double,249.366986,Double,0.107423267,String,0.002416667,String,10.1.0.82,String,,,,,,,,,,,,
10.2.0.42,01 28 2022 10 50 00,vegeta,String,http,String,357358601.7,Double,29779.88348,Double,30014.5701,Double,261.698181,Double,0.140763195,String,0.003166667,String,10.1.0.82,String,,,,,,,,,,,,
10.2.0.42,01 28 2022 10 55 00,vegeta,String,http,String,357544954.9,Double,29795.41291,Double,30012.48608,Double,235.641474,Double,0.077809772,String,0.00175,String,10.1.0.82,String,,,,,,,,,,,,
10.2.0.42,01 28 2022 11 00 00,vegeta,String,http,String,357733312.5,Double,29811.10937,Double,30017.32547,Double,249.240753,Double,0.107439081,String,0.002416667,String,10.1.0.82,String,,,,,,,,,,,,
10.2.0.43,01 28 2022 10 40 00,vegeta,String,http,String,357169127.2,Double,29764.09393,Double,30020.00621,Double,259.006237,Double,0.144511183,String,0.00325,String,10.1.0.96,String,,,,,,,,,,,,
10.2.0.43,01 28 2022 10 45 00,vegeta,String,http,String,357306659.3,Double,29775.55494,Double,30020.79289,Double,237.718378,Double,0.122267432,String,0.00275,String,10.1.0.96,String,,,,,,,,,,,,
10.2.0.43,01 28 2022 10 50 00,vegeta,String,http,String,358400105.4,Double,29866.67545,Double,30018.59567,Double,241.458786,Double,0.118570927,String,0.002666667,String,10.1.0.96,String,,,,,,,,,,,,
10.2.0.43,01 28 2022 10 55 00,vegeta,String,http,String,356913243.6,Double,29742.7703,Double,30019.91556,Double,156.188151,Double,0.107447151,String,0.002416667,String,10.1.0.96,String,,,,,,,,,,,,
10.2.0.43,01 28 2022 11 00 00,vegeta,String,http,String,357736000.4,Double,29811.33336,Double,30015.58584,Double,268.024467,Double,0.163010993,String,0.003666667,String,10.1.0.96,String,,,,,,,,,,,,
10.2.0.44,01 28 2022 10 40 00,vegeta,String,http,String,356685903.2,Double,29723.82527,Double,30019.03714,Double,251.974631,Double,0.11856087,String,0.002666667,String,10.1.0.10,String,,,,,,,,,,,,
10.2.0.44,01 28 2022 10 45 00,vegeta,String,http,String,357592780,Double,29799.39833,Double,30016.52775,Double,250.29266,Double,0.081499478,String,0.001833333,String,10.1.0.10,String,,,,,,,,,,,,
10.2.0.44,01 28 2022 10 50 00,vegeta,String,http,String,355741039.4,Double,29645.08662,Double,30016.57032,Double,229.317878,Double,0.133352944,String,0.003,String,10.1.0.10,String,,,,,,,,,,,,
10.2.0.44,01 28 2022 10 55 00,vegeta,String,http,String,357267974.7,Double,29772.33122,Double,30006.20258,Double,243.015876,Double,0.125991194,String,0.002833333,String,10.1.0.10,String,,,,,,,,,,,,
10.2.0.44,01 28 2022 11 00 00,vegeta,String,http,String,357805478.6,Double,29817.12322,Double,30015.14607,Double,240.835349,Double,0.129667964,String,0.002916667,String,10.1.0.10,String,,,,,,,,,,,,
10.2.0.45,01 28 2022 10 40 00,vegeta,String,http,String,357390042.9,Double,29782.50358,Double,30018.68051,Double,165.087383,Double,0.122249197,String,0.00275,String,10.1.0.104,String,,,,,,,,,,,,
10.2.0.45,01 28 2022 10 45 00,vegeta,String,http,String,357276885,Double,29773.07375,Double,30012.40955,Double,263.283798,Double,0.122294095,String,0.00275,String,10.1.0.104,String,,,,,,,,,,,,
10.2.0.45,01 28 2022 10 50 00,vegeta,String,http,String,357842289.3,Double,29820.19077,Double,30014.40797,Double,261.247336,Double,0.114823232,String,0.002583333,String,10.1.0.104,String,,,,,,,,,,,,
10.2.0.45,01 28 2022 10 55 00,vegeta,String,http,String,357775042.5,Double,29814.58688,Double,30016.83209,Double,141.700918,Double,0.088921775,String,0.002,String,10.1.0.104,String,,,,,,,,,,,,
10.2.0.45,01 28 2022 11 00 00,vegeta,String,http,String,357777111.4,Double,29814.75928,Double,30015.72466,Double,175.513933,Double,0.118544698,String,0.002666667,String,10.1.0.104,String,,,,,,,,,,,,
10.2.0.46,01 28 2022 10 40 00,vegeta,String,http,String,356539289.2,Double,29711.60743,Double,30009.97888,Double,264.835222,Double,0.137047043,String,0.003083333,String,10.1.0.83,String,,,,,,,,,,,,
10.2.0.46,01 28 2022 10 45 00,vegeta,String,http,String,358033635.2,Double,29836.13627,Double,30019.43881,Double,248.832262,Double,0.100043815,String,0.00225,String,10.1.0.83,String,,,,,,,,,,,,
10.2.0.46,01 28 2022 10 50 00,vegeta,String,http,String,357449094.9,Double,29787.42458,Double,30011.54567,Double,135.674879,Double,0.155612952,String,0.0035,String,10.1.0.83,String,,,,,,,,,,,,
10.2.0.46,01 28 2022 10 55 00,vegeta,String,http,String,357467073,Double,29788.92275,Double,30015.86236,Double,253.363759,Double,0.092626038,String,0.002083333,String,10.1.0.83,String,,,,,,,,,,,,
10.2.0.46,01 28 2022 11 00 00,vegeta,String,http,String,356713897.8,Double,29726.15815,Double,30018.06587,Double,225.428407,Double,0.170448137,String,0.003833333,String,10.1.0.83,String,,,,,,,,,,,,
10.2.0.47,01 28 2022 10 40 00,vegeta,String,http,String,357374510.6,Double,29781.20921,Double,30019.79481,Double,108.400715,Double,0.111143581,String,0.0025,String,10.1.0.46,String,,,,,,,,,,,,
10.2.0.47,01 28 2022 10 45 00,vegeta,String,http,String,357574437.6,Double,29797.8698,Double,30018.99426,Double,272.844034,Double,0.111161679,String,0.0025,String,10.1.0.46,String,,,,,,,,,,,,
10.2.0.47,01 28 2022 10 50 00,vegeta,String,http,String,357797538.5,Double,29816.46154,Double,30018.90848,Double,265.655062,Double,0.129703744,String,0.002916667,String,10.1.0.46,String,,,,,,,,,,,,
10.2.0.47,01 28 2022 10 55 00,vegeta,String,http,String,356624371.9,Double,29718.69766,Double,30018.51109,Double,264.042011,Double,0.092626805,String,0.002083333,String,10.1.0.46,String,,,,,,,,,,,,
10.2.0.47,01 28 2022 11 00 00,vegeta,String,http,String,357008802.6,Double,29750.73355,Double,30019.15512,Double,255.793073,Double,0.137109023,String,0.003083333,String,10.1.0.46,String,,,,,,,,,,,,
10.2.0.48,01 28 2022 10 40 00,vegeta,String,http,String,358377010.5,Double,29864.75088,Double,30018.83395,Double,81.378594,Double,0.122249349,String,0.00275,String,10.1.0.21,String,,,,,,,,,,,,
10.2.0.48,01 28 2022 10 45 00,vegeta,String,http,String,357500026.3,Double,29791.66886,Double,30018.23164,Double,255.981212,Double,0.111123161,String,0.0025,String,10.1.0.21,String,,,,,,,,,,,,
10.2.0.48,01 28 2022 10 50 00,vegeta,String,http,String,357799332.8,Double,29816.61106,Double,30017.26697,Double,240.884369,Double,0.111135715,String,0.0025,String,10.1.0.21,String,,,,,,,,,,,,
10.2.0.48,01 28 2022 10 55 00,vegeta,String,http,String,357862581.9,Double,29821.88182,Double,30013.66417,Double,217.35657,Double,0.077792346,String,0.00175,String,10.1.0.21,String,,,,,,,,,,,,
10.2.0.48,01 28 2022 11 00 00,vegeta,String,http,String,356782964.3,Double,29731.91369,Double,30015.03747,Double,255.562781,Double,0.155613166,String,0.0035,String,10.1.0.21,String,,,,,,,,,,,,
10.2.0.49,01 28 2022 10 40 00,vegeta,String,http,String,357511024.3,Double,29792.58536,Double,30016.83365,Double,268.14078,Double,0.111138561,String,0.0025,String,10.1.0.98,String,,,,,,,,,,,,
10.2.0.49,01 28 2022 10 45 00,vegeta,String,http,String,358103125.6,Double,29841.92713,Double,30017.79677,Double,137.288566,Double,0.100022309,String,0.00225,String,10.1.0.98,String,,,,,,,,,,,,
10.2.0.49,01 28 2022 10 50 00,vegeta,String,http,String,357836783.6,Double,29819.73196,Double,30014.96106,Double,132.905779,Double,0.103742103,String,0.002333333,String,10.1.0.98,String,,,,,,,,,,,,
10.2.0.49,01 28 2022 10 55 00,vegeta,String,http,String,356754370.8,Double,29729.5309,Double,30016.00591,Double,229.360334,Double,0.100029601,String,0.00225,String,10.1.0.98,String,,,,,,,,,,,,
10.2.0.49,01 28 2022 11 00 00,vegeta,String,http,String,357302616.1,Double,29775.21801,Double,30014.50477,Double,259.470081,Double,0.159306351,String,0.003583333,String,10.1.0.98,String,,,,,,,,,,,,
10.2.0.5,01 28 2022 10 40 00,vegeta,String,http,String,358106470.6,Double,29842.20589,Double,30018.88484,Double,267.100072,Double,0.11115109,String,0.0025,String,10.1.0.37,String,,,,,,,,,,,,
10.2.0.5,01 28 2022 10 45 00,vegeta,String,http,String,357222180.7,Double,29768.51506,Double,30015.12276,Double,259.462676,Double,0.111143975,String,0.0025,String,10.1.0.37,String,,,,,,,,,,,,
10.2.0.5,01 28 2022 10 50 00,vegeta,String,http,String,358296479.1,Double,29858.03992,Double,30018.53255,Double,278.079384,Double,0.096331934,String,0.002166667,String,10.1.0.37,String,,,,,,,,,,,,
10.2.0.5,01 28 2022 10 55 00,vegeta,String,http,String,357411859.4,Double,29784.32162,Double,30018.412,Double,250.357276,Double,0.126000508,String,0.002833333,String,10.1.0.37,String,,,,,,,,,,,,
10.2.0.5,01 28 2022 11 00 00,vegeta,String,http,String,357277379.7,Double,29773.11497,Double,30019.79391,Double,234.558888,Double,0.14451922,String,0.00325,String,10.1.0.37,String,,,,,,,,,,,,
10.2.0.50,01 28 2022 10 40 00,vegeta,String,http,String,357388396.9,Double,29782.36641,Double,30019.65177,Double,257.843152,Double,0.118570474,String,0.002666667,String,10.1.0.5,String,,,,,,,,,,,,
10.2.0.50,01 28 2022 10 45 00,vegeta,String,http,String,358132155.8,Double,29844.34632,Double,30015.36407,Double,280.267945,Double,0.085203859,String,0.001916667,String,10.1.0.5,String,,,,,,,,,,,,
10.2.0.50,01 28 2022 10 50 00,vegeta,String,http,String,358143582,Double,29845.2985,Double,30017.97567,Double,255.209565,Double,0.148204631,String,0.003333333,String,10.1.0.5,String,,,,,,,,,,,,
10.2.0.50,01 28 2022 10 55 00,vegeta,String,http,String,357591950.1,Double,29799.32918,Double,30021.56528,Double,249.452985,Double,0.10003703,String,0.00225,String,10.1.0.5,String,,,,,,,,,,,,
10.2.0.50,01 28 2022 11 00 00,vegeta,String,http,String,358238311.7,Double,29853.19264,Double,30021.35312,Double,235.5145,Double,0.144487666,String,0.00325,String,10.1.0.5,String,,,,,,,,,,,,
10.2.0.51,01 28 2022 10 40 00,vegeta,String,http,String,357257668.1,Double,29771.47234,Double,30022.37961,Double,225.497263,Double,0.125985278,String,0.002833333,String,10.1.0.33,String,,,,,,,,,,,,
10.2.0.51,01 28 2022 10 45 00,vegeta,String,http,String,357511068.8,Double,29792.58907,Double,30019.80785,Double,238.925022,Double,0.07778349,String,0.00175,String,10.1.0.33,String,,,,,,,,,,,,
10.2.0.51,01 28 2022 10 50 00,vegeta,String,http,String,357109070,Double,29759.08917,Double,30018.21006,Double,233.182643,Double,0.125974517,String,0.002833333,String,10.1.0.33,String,,,,,,,,,,,,
10.2.0.51,01 28 2022 10 55 00,vegeta,String,http,String,358171740.4,Double,29847.64503,Double,30013.20664,Double,240.702403,Double,0.088901996,String,0.002,String,10.1.0.33,String,,,,,,,,,,,,
